site,site_dir,somsc_summary,biomass_summary,n2o_summary,somsc_result,biomass_result,n2o_result,n2o_summary_plot_count,n2o_year_summary_plot_count,biomass_livec_plot_count,biomass_livec_pngs,somsc_spinup_png,somsc_spinup_png_exists,somsc_exp_png,somsc_exp_png_exists,somsc_scatter_png,somsc_scatter_png_exists,biomass_scatter_png,biomass_scatter_png_exists,n2o_scatter_png,n2o_scatter_png_exists
Surendran_2016,assets/Surendran_2016,assets/Surendran_2016/somsc_check/somsc_check_summary.txt,assets/Surendran_2016/biomass_check/biomass_check_summary.txt,assets/Surendran_2016/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-81.65%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T1_S1_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T1_S2_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T2_S1_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T2_S2_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T3_S1_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_TRT_T3_S2_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_base_output_livec_plot.png;assets/Surendran_2016/biomass_check/livec_out/Surendran_2016_eq_output_livec_plot.png,assets/Surendran_2016/somsc_check/somsc_timeseries_spinup.png,True,assets/Surendran_2016/somsc_check/somsc_timeseries_exp.png,True,assets/Surendran_2016/somsc_check/observed_vs_modeled_somsc.png,True,assets/Surendran_2016/biomass_check/observed_vs_modeled_biomass.png,True,assets/Surendran_2016/n2o_check/observed_vs_modeled_n2o.png,True
Sutaria_2010,assets/Sutaria_2010,assets/Sutaria_2010/somsc_check/somsc_check_summary.txt,assets/Sutaria_2010/biomass_check/biomass_check_summary.txt,assets/Sutaria_2010/n2o_check/n2o_check_summary.txt,,,,0,0,0,,assets/Sutaria_2010/somsc_check/somsc_timeseries_spinup.png,False,assets/Sutaria_2010/somsc_check/somsc_timeseries_exp.png,False,assets/Sutaria_2010/somsc_check/observed_vs_modeled_somsc.png,False,assets/Sutaria_2010/biomass_check/observed_vs_modeled_biomass.png,False,assets/Sutaria_2010/n2o_check/observed_vs_modeled_n2o.png,False
Tigga_2020,assets/Tigga_2020,assets/Tigga_2020/somsc_check/somsc_check_summary.txt,assets/Tigga_2020/biomass_check/biomass_check_summary.txt,assets/Tigga_2020/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-78.04%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT+RI+GI-FFP_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT+RI+GI-RDF_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT+RI+GI-SSNM_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT-RR-FFP_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT-RR-RDF_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_CT-RR-SSNM_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR+GR-FFP_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR+GR-RDF_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR+GR-SSNM_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR-FFP_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR-RDF_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_PB+RR-SSNM_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_base_output_livec_plot.png;assets/Tigga_2020/biomass_check/livec_out/Tigga_2020_eq_output_livec_plot.png,assets/Tigga_2020/somsc_check/somsc_timeseries_spinup.png,True,assets/Tigga_2020/somsc_check/somsc_timeseries_exp.png,True,assets/Tigga_2020/somsc_check/observed_vs_modeled_somsc.png,False,assets/Tigga_2020/biomass_check/observed_vs_modeled_biomass.png,True,assets/Tigga_2020/n2o_check/observed_vs_modeled_n2o.png,True
Trivedi_2020,assets/Trivedi_2020,assets/Trivedi_2020/somsc_check/somsc_check_summary.txt,assets/Trivedi_2020/biomass_check/biomass_check_summary.txt,assets/Trivedi_2020/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_CONTROL_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_FYMPKL_ADJ_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_FYMPK_ADJ_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_FYM_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_NL_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_NPKL_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_NPK_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_TRT_N_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_base_output_livec_plot.png;assets/Trivedi_2020/biomass_check/livec_out/Trivedi_2020_eq_output_livec_plot.png,assets/Trivedi_2020/somsc_check/somsc_timeseries_spinup.png,True,assets/Trivedi_2020/somsc_check/somsc_timeseries_exp.png,True,assets/Trivedi_2020/somsc_check/observed_vs_modeled_somsc.png,True,assets/Trivedi_2020/biomass_check/observed_vs_modeled_biomass.png,True,assets/Trivedi_2020/n2o_check/observed_vs_modeled_n2o.png,True
Usman_2014,assets/Usman_2014,assets/Usman_2014/somsc_check/somsc_check_summary.txt,assets/Usman_2014/biomass_check/biomass_check_summary.txt,assets/Usman_2014/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,15,0,17,assets/Usman_2014/biomass_check/livec_out/Usman_2014_CT_N0_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_CT_N100_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_CT_N150_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_CT_N200_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_CT_N50_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_RT_N0_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_RT_N100_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_RT_N150_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_RT_N200_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_RT_N50_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_ZT_N0_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_ZT_N100_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_ZT_N150_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_ZT_N200_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_ZT_N50_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_base_output_livec_plot.png;assets/Usman_2014/biomass_check/livec_out/Usman_2014_eq_output_livec_plot.png,assets/Usman_2014/somsc_check/somsc_timeseries_spinup.png,True,assets/Usman_2014/somsc_check/somsc_timeseries_exp.png,True,assets/Usman_2014/somsc_check/observed_vs_modeled_somsc.png,False,assets/Usman_2014/biomass_check/observed_vs_modeled_biomass.png,False,assets/Usman_2014/n2o_check/observed_vs_modeled_n2o.png,True
Venkatesh_2013,assets/Venkatesh_2013,assets/Venkatesh_2013/somsc_check/somsc_check_summary.txt,assets/Venkatesh_2013/biomass_check/biomass_check_summary.txt,assets/Venkatesh_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-82.28%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMC_C_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMC_I_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMC_O_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMb_C_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMb_I_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MWMb_O_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MW_C_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MW_I_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_MW_O_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_PW_C_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_PW_I_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_PW_O_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_base_output_livec_plot.png;assets/Venkatesh_2013/biomass_check/livec_out/Venkatesh_2013_eq_output_livec_plot.png,assets/Venkatesh_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Venkatesh_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Venkatesh_2013/somsc_check/observed_vs_modeled_somsc.png,True,assets/Venkatesh_2013/biomass_check/observed_vs_modeled_biomass.png,True,assets/Venkatesh_2013/n2o_check/observed_vs_modeled_n2o.png,True
Verma_2022,assets/Verma_2022,assets/Verma_2022/somsc_check/somsc_check_summary.txt,assets/Verma_2022/biomass_check/biomass_check_summary.txt,assets/Verma_2022/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-97.57%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,6,0,8,assets/Verma_2022/biomass_check/livec_out/Verma_2022_T1_CONTROL_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_T2_NPK100_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_T3_NPK50_LIME_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_T4_NPK50_VC_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_T5_NPK50_VC_LIME_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_T6_ORGANIC_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_base_output_livec_plot.png;assets/Verma_2022/biomass_check/livec_out/Verma_2022_eq_output_livec_plot.png,assets/Verma_2022/somsc_check/somsc_timeseries_spinup.png,True,assets/Verma_2022/somsc_check/somsc_timeseries_exp.png,True,assets/Verma_2022/somsc_check/observed_vs_modeled_somsc.png,True,assets/Verma_2022/biomass_check/observed_vs_modeled_biomass.png,True,assets/Verma_2022/n2o_check/observed_vs_modeled_n2o.png,True
Virk_2017,assets/Virk_2017,assets/Virk_2017/somsc_check/somsc_check_summary.txt,assets/Virk_2017/biomass_check/biomass_check_summary.txt,assets/Virk_2017/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-67.06%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_CT_N0_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_CT_N100_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_CT_N125_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_CT_N75_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_HS_N0_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_HS_N100_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_HS_N125_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_HS_N75_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_SCZT_N0_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_SCZT_N100_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_SCZT_N125_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_TRT_SCZT_N75_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_base_output_livec_plot.png;assets/Virk_2017/biomass_check/livec_out/Virk_2017_eq_output_livec_plot.png,assets/Virk_2017/somsc_check/somsc_timeseries_spinup.png,True,assets/Virk_2017/somsc_check/somsc_timeseries_exp.png,True,assets/Virk_2017/somsc_check/observed_vs_modeled_somsc.png,False,assets/Virk_2017/biomass_check/observed_vs_modeled_biomass.png,True,assets/Virk_2017/n2o_check/observed_vs_modeled_n2o.png,True
Wagh_2016,assets/Wagh_2016,assets/Wagh_2016/somsc_check/somsc_check_summary.txt,assets/Wagh_2016/biomass_check/biomass_check_summary.txt,assets/Wagh_2016/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-85.49%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,7,0,9,assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_II_T3_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_II_T4_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_II_T6_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_I_T1_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_I_T3_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_I_T4_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_Set_I_T6_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_base_output_livec_plot.png;assets/Wagh_2016/biomass_check/livec_out/Wagh_2016_eq_output_livec_plot.png,assets/Wagh_2016/somsc_check/somsc_timeseries_spinup.png,True,assets/Wagh_2016/somsc_check/somsc_timeseries_exp.png,True,assets/Wagh_2016/somsc_check/observed_vs_modeled_somsc.png,False,assets/Wagh_2016/biomass_check/observed_vs_modeled_biomass.png,True,assets/Wagh_2016/n2o_check/observed_vs_modeled_n2o.png,True
Yadav_2021,assets/Yadav_2021,assets/Yadav_2021/somsc_check/somsc_check_summary.txt,assets/Yadav_2021/biomass_check/biomass_check_summary.txt,assets/Yadav_2021/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-60.20%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,0,0,2,assets/Yadav_2021/biomass_check/livec_out/Yadav_2021_base_output_livec_plot.png;assets/Yadav_2021/biomass_check/livec_out/Yadav_2021_eq_output_livec_plot.png,assets/Yadav_2021/somsc_check/somsc_timeseries_spinup.png,True,assets/Yadav_2021/somsc_check/somsc_timeseries_exp.png,False,assets/Yadav_2021/somsc_check/observed_vs_modeled_somsc.png,False,assets/Yadav_2021/biomass_check/observed_vs_modeled_biomass.png,False,assets/Yadav_2021/n2o_check/observed_vs_modeled_n2o.png,False
Yang_2024,assets/Yang_2024,assets/Yang_2024/somsc_check/somsc_check_summary.txt,assets/Yang_2024/biomass_check/biomass_check_summary.txt,assets/Yang_2024/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: CANNOT ASSESS - Comparison CSV not found (extract_N2O failed).,0,0,8,assets/Yang_2024/biomass_check/livec_out/Yang_2024_MW_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_PWM_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_RSWM_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_SWM_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_SmWM_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_SpWM_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_base_output_livec_plot.png;assets/Yang_2024/biomass_check/livec_out/Yang_2024_eq_output_livec_plot.png,assets/Yang_2024/somsc_check/somsc_timeseries_spinup.png,True,assets/Yang_2024/somsc_check/somsc_timeseries_exp.png,True,assets/Yang_2024/somsc_check/observed_vs_modeled_somsc.png,True,assets/Yang_2024/biomass_check/observed_vs_modeled_biomass.png,True,assets/Yang_2024/n2o_check/observed_vs_modeled_n2o.png,False
Zhang_2013,assets/Zhang_2013,assets/Zhang_2013/somsc_check/somsc_check_summary.txt,assets/Zhang_2013/biomass_check/biomass_check_summary.txt,assets/Zhang_2013/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,3,0,5,assets/Zhang_2013/biomass_check/livec_out/Zhang_2013_CT_output_livec_plot.png;assets/Zhang_2013/biomass_check/livec_out/Zhang_2013_NT_output_livec_plot.png;assets/Zhang_2013/biomass_check/livec_out/Zhang_2013_RT_output_livec_plot.png;assets/Zhang_2013/biomass_check/livec_out/Zhang_2013_base_output_livec_plot.png;assets/Zhang_2013/biomass_check/livec_out/Zhang_2013_eq_output_livec_plot.png,assets/Zhang_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Zhang_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Zhang_2013/somsc_check/observed_vs_modeled_somsc.png,True,assets/Zhang_2013/biomass_check/observed_vs_modeled_biomass.png,False,assets/Zhang_2013/n2o_check/observed_vs_modeled_n2o.png,True
